,DATE_TIME,REPLY_SIZE
9746,2015-12-21 16:25:21,218
9747,2015-12-21 16:33:51,10479
9748,2015-12-21 16:34:42,10479
9749,2015-12-21 16:35:56,10479
9750,2015-12-21 16:35:57,239
9751,2015-12-21 16:35:57,1963
9752,2015-12-21 16:35:57,1725
9753,2015-12-21 16:35:57,10004
9754,2015-12-21 16:35:57,74434
9755,2015-12-21 16:35:57,1801
9756,2015-12-21 16:35:57,4890
9757,2015-12-21 16:35:57,1457
9758,2015-12-21 16:35:57,3465
9759,2015-12-21 16:35:57,33472
9760,2015-12-21 16:35:57,68977
9761,2015-12-21 16:35:57,62918
9762,2015-12-21 16:35:57,77796
9763,2015-12-21 16:35:57,87782
9764,2015-12-21 16:35:57,88161
9765,2015-12-21 16:35:57,369
9766,2015-12-21 16:35:57,94861
9767,2015-12-21 16:35:57,43300
9768,2015-12-21 16:35:57,43586
9769,2015-12-21 16:35:57,55303
9770,2015-12-21 16:35:57,57339
9771,2015-12-21 16:35:57,21490
9772,2015-12-21 16:35:57,39683
9773,2015-12-21 16:35:57,65225
9774,2015-12-21 16:35:57,239
9775,2015-12-21 16:35:57,80637
9776,2015-12-21 16:35:57,5017
9777,2015-12-21 16:35:57,329961
9778,2015-12-21 16:35:57,69
9779,2015-12-21 16:35:57,83
9780,2015-12-21 16:36:02,217
9781,2015-12-21 16:36:02,217
9782,2015-12-21 16:36:03,8938
9783,2015-12-21 16:36:03,239
9784,2015-12-21 16:36:04,239
9785,2015-12-21 16:36:24,10479
9786,2015-12-21 16:36:24,239
9787,2015-12-21 16:36:24,239
9788,2015-12-21 16:43:03,8938
9789,2015-12-21 16:43:04,239
9790,2015-12-21 16:43:04,239
9791,2015-12-21 16:43:09,32583
9792,2015-12-21 16:43:09,15063
9793,2015-12-21 16:43:09,239
9794,2015-12-21 16:43:09,27272
9795,2015-12-21 16:43:09,1159
9796,2015-12-21 16:43:09,10588
9797,2015-12-21 16:43:09,2901
9798,2015-12-21 16:43:09,605
9799,2015-12-21 16:43:09,5401
9800,2015-12-21 16:43:09,1552
9801,2015-12-21 16:43:09,5537
9802,2015-12-21 16:43:09,4431
9803,2015-12-21 16:43:09,3555
9804,2015-12-21 16:43:09,5126
9805,2015-12-21 16:43:09,5649
9806,2015-12-21 16:43:09,4451
9807,2015-12-21 16:43:09,4320
9808,2015-12-21 16:43:09,5840
9809,2015-12-21 16:43:09,4726
9810,2015-12-21 16:43:09,4084
9811,2015-12-21 16:43:09,4758
9812,2015-12-21 16:43:09,3830
9813,2015-12-21 16:43:09,4264
9814,2015-12-21 16:43:09,3875
9815,2015-12-21 16:43:09,5062
9816,2015-12-21 16:43:09,5095
9817,2015-12-21 16:43:09,4064
9818,2015-12-21 16:43:09,4268
9819,2015-12-21 16:43:09,4265
9820,2015-12-21 16:43:09,3495
9821,2015-12-21 16:43:09,5236
9822,2015-12-21 16:43:09,2337
9823,2015-12-21 16:43:09,8324
9824,2015-12-21 16:43:09,239
9825,2015-12-21 16:43:10,174
9826,2015-12-21 16:43:10,3208
9827,2015-12-21 16:43:10,255
9828,2015-12-21 16:43:10,248
9829,2015-12-21 16:43:10,211
9830,2015-12-21 16:43:10,155
9831,2015-12-21 16:43:10,237
9832,2015-12-21 16:43:22,10479
9833,2015-12-21 16:43:23,239
9834,2015-12-21 16:43:23,239
9835,2015-12-21 16:51:12,4263
9836,2015-12-21 16:51:22,4494
9837,2015-12-21 17:15:49,10479
9838,2015-12-21 17:15:49,1725
9839,2015-12-21 17:15:49,239
9840,2015-12-21 17:15:49,10004
9841,2015-12-21 17:15:49,1457
9842,2015-12-21 17:15:49,3465
9843,2015-12-21 17:15:49,1963
9844,2015-12-21 17:15:49,1801
9845,2015-12-21 17:15:49,68977
9846,2015-12-21 17:15:50,43300
9847,2015-12-21 17:15:50,80637
9848,2015-12-21 17:15:50,57339
9849,2015-12-21 17:15:50,88161
9850,2015-12-21 17:15:50,74434
9851,2015-12-21 17:15:50,4890
9852,2015-12-21 17:15:50,43586
9853,2015-12-21 17:15:50,39683
9854,2015-12-21 17:15:50,94861
9855,2015-12-21 17:15:50,369
9856,2015-12-21 17:15:50,33472
9857,2015-12-21 17:15:51,65225
9858,2015-12-21 17:15:51,69
9859,2015-12-21 17:15:51,5017
9860,2015-12-21 17:15:51,62918
9861,2015-12-21 17:15:51,55303
9862,2015-12-21 17:15:51,87782
9863,2015-12-21 17:15:52,77796
9864,2015-12-21 17:15:52,21490
9865,2015-12-21 17:15:52,329961
9866,2015-12-21 17:15:52,83
9867,2015-12-21 17:16:28,10479
9868,2015-12-21 17:16:47,10479
9869,2015-12-21 17:16:47,1725
9870,2015-12-21 17:16:47,3465
9871,2015-12-21 17:16:47,239
9872,2015-12-21 17:16:47,1457
9873,2015-12-21 17:16:47,1963
9874,2015-12-21 17:16:47,1801
9875,2015-12-21 17:16:47,10004
9876,2015-12-21 17:16:47,4890
9877,2015-12-21 17:16:47,74434
9878,2015-12-21 17:16:48,33472
9879,2015-12-21 17:16:48,80637
9880,2015-12-21 17:16:48,62918
9881,2015-12-21 17:16:48,77796
9882,2015-12-21 17:16:48,369
9883,2015-12-21 17:16:48,88161
9884,2015-12-21 17:16:48,94861
9885,2015-12-21 17:16:48,87782
9886,2015-12-21 17:16:48,43300
9887,2015-12-21 17:16:48,68977
9888,2015-12-21 17:16:48,43586
9889,2015-12-21 17:16:48,55303
9890,2015-12-21 17:16:48,57339
9891,2015-12-21 17:16:48,21490
9892,2015-12-21 17:16:48,65225
9893,2015-12-21 17:16:48,39683
9894,2015-12-21 17:16:48,5017
9895,2015-12-21 17:16:48,69
9896,2015-12-21 17:16:48,83
9897,2015-12-21 17:16:49,329961
9898,2015-12-21 17:17:36,32583
9899,2015-12-21 17:17:37,15063
9900,2015-12-21 17:17:37,2901
9901,2015-12-21 17:17:37,1159
9902,2015-12-21 17:17:37,4431
9903,2015-12-21 17:17:37,239
9904,2015-12-21 17:17:37,10588
9905,2015-12-21 17:17:37,1552
9906,2015-12-21 17:17:37,605
9907,2015-12-21 17:17:37,3555
9908,2015-12-21 17:17:37,5401
9909,2015-12-21 17:17:37,27272
9910,2015-12-21 17:17:37,5537
9911,2015-12-21 17:17:37,5649
9912,2015-12-21 17:17:37,5126
9913,2015-12-21 17:17:37,4320
9914,2015-12-21 17:17:37,4726
9915,2015-12-21 17:17:37,4451
9916,2015-12-21 17:17:37,4084
9917,2015-12-21 17:17:37,4758
9918,2015-12-21 17:17:37,5840
9919,2015-12-21 17:17:37,5062
9920,2015-12-21 17:17:37,4265
9921,2015-12-21 17:17:37,5236
9922,2015-12-21 17:17:37,3495
9923,2015-12-21 17:17:37,2337
9924,2015-12-21 17:17:37,8324
9925,2015-12-21 17:17:37,5095
9926,2015-12-21 17:17:37,3875
9927,2015-12-21 17:17:37,4264
9928,2015-12-21 17:17:37,3830
9929,2015-12-21 17:17:37,4064
9930,2015-12-21 17:17:37,4268
9931,2015-12-21 17:17:37,174
9932,2015-12-21 17:17:37,3208
9933,2015-12-21 17:17:37,255
9934,2015-12-21 17:17:37,248
9935,2015-12-21 17:17:37,155
9936,2015-12-21 17:17:37,211
9937,2015-12-21 17:17:37,237
9938,2015-12-21 17:17:54,7991
9939,2015-12-21 17:17:54,239
9940,2015-12-21 17:17:55,87352
9941,2015-12-21 17:17:57,7936
9942,2015-12-21 17:17:57,239
9943,2015-12-21 17:17:57,80510
9944,2015-12-21 17:18:04,7991
9945,2015-12-21 17:18:04,239
9946,2015-12-21 17:18:15,10479
9947,2015-12-21 17:18:15,239
9948,2015-12-21 17:18:31,10479
9949,2015-12-21 17:18:59,10479
9950,2015-12-21 17:18:59,1725
9951,2015-12-21 17:18:59,1963
9952,2015-12-21 17:18:59,4890
9953,2015-12-21 17:18:59,239
9954,2015-12-21 17:18:59,1457
9955,2015-12-21 17:18:59,3465
9956,2015-12-21 17:18:59,10004
9957,2015-12-21 17:18:59,1801
9958,2015-12-21 17:18:59,33472
9959,2015-12-21 17:18:59,74434
9960,2015-12-21 17:18:59,43300
9961,2015-12-21 17:18:59,87782
9962,2015-12-21 17:18:59,77796
9963,2015-12-21 17:18:59,65225
9964,2015-12-21 17:18:59,68977
9965,2015-12-21 17:18:59,43586
9966,2015-12-21 17:18:59,57339
9967,2015-12-21 17:18:59,21490
9968,2015-12-21 17:18:59,88161
9969,2015-12-21 17:18:59,39683
9970,2015-12-21 17:18:59,94861
9971,2015-12-21 17:18:59,369
9972,2015-12-21 17:18:59,55303
9973,2015-12-21 17:19:00,62918
9974,2015-12-21 17:19:00,80637
9975,2015-12-21 17:19:00,69
9976,2015-12-21 17:19:00,83
9977,2015-12-21 17:19:02,329961
9978,2015-12-21 17:19:02,5017
9979,2015-12-21 17:20:11,10479
9980,2015-12-21 17:20:11,1725
9981,2015-12-21 17:20:11,1963
9982,2015-12-21 17:20:11,4890
9983,2015-12-21 17:20:11,10004
9984,2015-12-21 17:20:11,239
9985,2015-12-21 17:20:11,1801
9986,2015-12-21 17:20:11,33472
9987,2015-12-21 17:20:11,1457
